"","zipcode","neighborhood_name","borough_group","positive","covid_case_rate","pop_denominator","covid_death_count","covid_death_rate","percent_positive","day","total_covid_tests","newcases_june"
"1385",11375,"Forest Hills","Queens",1498,2123.23,70552.99,178,252.29,24.85,2020-06-08,NA,3
"1386",11377,"Woodside","Queens",2235,2584.75,86468.55,176,203.54,25.86,2020-06-08,NA,9
"1387",11378,"Maspeth","Queens",738,2133.35,34593.45,65,187.9,23.13,2020-06-08,NA,3
"1388",11379,"Middle Village","Queens",800,2210.22,36195.55,83,229.31,24.87,2020-06-08,NA,2
"1389",11385,"Glendale/Ridgewood","Queens",2154,2092.69,102929.91,120,116.58,27.23,2020-06-08,NA,4
"1390",11411,"Cambria Heights","Queens",681,3322.88,20494.26,37,180.54,32.17,2020-06-08,NA,0
"1391",11412,"St. Albans","Queens",1234,3136.21,39346.92,75,190.61,31.64,2020-06-08,NA,0
"1392",11413,"Laurelton/Rosedale","Queens",1314,3010.45,43647.97,69,158.08,32.05,2020-06-08,NA,3
"1393",11414,"Hamilton Beach/Howard Beach/Lindenwood","Queens",799,2826.76,28265.56,52,183.97,31.43,2020-06-08,NA,1
"1394",11415,"Kew Gardens","Queens",534,2776.3,19234.25,44,228.76,26.63,2020-06-08,NA,0
"1395",11416,"Ozone Park","Queens",708,2660.21,26614.42,50,187.87,31.12,2020-06-08,NA,1
"1396",11417,"Ozone Park","Queens",884,2826.93,31270.63,37,118.32,28.77,2020-06-08,NA,1
"1397",11418,"Richmond Hill","Queens",1089,2857.88,38105.16,94,246.69,30.62,2020-06-08,NA,3
"1398",11419,"Richmond Hill/South Ozone Park","Queens",1194,2348.14,50848.81,86,169.13,30.45,2020-06-08,NA,2
"1399",11420,"South Ozone Park","Queens",1347,2782.15,48415.71,96,198.28,31.09,2020-06-08,NA,0
"1400",11421,"Woodhaven","Queens",1187,2812.16,42209.49,94,222.7,30.75,2020-06-08,NA,0
"1401",11422,"Rosedale","Queens",969,2873.53,33721.62,41,121.58,30.28,2020-06-08,NA,0
"1402",11423,"Hollis/Holliswood","Queens",1074,3351.94,32041.14,91,284.01,31.98,2020-06-08,NA,2
"1403",11426,"Bellerose","Queens",498,2445.58,20363.28,29,142.41,29.16,2020-06-08,NA,0
"1404",11427,"Bellerose/Hollis Hills/Holliswood","Queens",778,3351.66,23212.38,45,193.86,29.88,2020-06-08,NA,1
"1405",11428,"Queens Village","Queens",674,3487.27,19327.45,40,206.96,33.63,2020-06-08,NA,0
"1406",11429,"Queens Village","Queens",938,3345.66,28036.33,61,217.57,30.94,2020-06-08,NA,2
"1407",11432,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens",1812,2867.3,63195.4,227,359.2,29.68,2020-06-08,NA,6
"1408",11433,"Jamaica","Queens",943,2616.84,36035.76,75,208.13,29.88,2020-06-08,NA,2
"1409",11434,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens",2082,3082.8,67536.11,157,232.47,30.11,2020-06-08,NA,6
"1410",11435,"Briarwood/Jamaica","Queens",1615,2800.72,57663.84,140,242.79,28.39,2020-06-08,NA,2
"1411",11436,"South Jamaica/South Ozone Park","Queens",520,2499.11,20807.42,38,182.63,29.41,2020-06-08,NA,1
"1412",11691,"Edgemere/Far Rockaway","Queens",2332,3601.04,64759.02,305,470.98,28.99,2020-06-08,NA,7
