modified_zcta,month,date,positive,total,zcta_cum_perc_pos,neighborhood_name,borough_group,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,newcases_day
11101,May,19,592,NA,NA,Long Island City - Astoria,Queens,1681.62,35204.11,36,102.26,27.25,4
11101,May,20,596,NA,NA,Long Island City - Astoria,Queens,1692.98,35204.11,36,102.26,26.79,3
11101,May,21,599,NA,NA,Long Island City - Astoria,Queens,1701.51,35204.11,36,102.26,25.88,3
11101,May,22,602,NA,NA,Long Island City - Astoria,Queens,1710.03,35204.11,36,102.26,25.88,0
11101,May,23,602,NA,NA,Long Island City - Astoria,Queens,1710.03,35204.11,36,102.26,25.42,2
11101,May,24,604,NA,NA,Long Island City - Astoria,Queens,1715.71,35204.11,36,102.26,24.99,3
11101,May,25,607,NA,NA,Long Island City - Astoria,Queens,1724.23,35204.11,36,102.26,24.34,0
11101,May,26,607,NA,NA,Long Island City - Astoria,Queens,1724.23,35204.11,36,102.26,24.28,1
11101,May,27,608,NA,NA,Long Island City - Astoria,Queens,1727.07,35204.11,36,102.26,24.01,3
11101,May,28,611,NA,NA,Long Island City - Astoria,Queens,1735.59,35204.11,36,102.26,22.78,1
11101,May,29,612,NA,NA,Long Island City - Astoria,Queens,1738.43,35204.11,36,102.26,22.34,2
11101,May,30,614,NA,NA,Long Island City - Astoria,Queens,1744.11,35204.11,36,102.26,21.32,4
11101,May,31,618,NA,NA,Long Island City - Astoria,Queens,1755.48,35204.11,36,102.26,20.97,0
11102,May,18,571,NA,NA,Long Island City - Astoria,Queens,1749.77,32632.92,67,205.31,32.48,0
11102,May,19,571,NA,NA,Long Island City - Astoria,Queens,1749.77,32632.92,68,208.38,31.3,5
11102,May,20,576,NA,NA,Long Island City - Astoria,Queens,1765.09,32632.92,69,211.44,30.85,-1
11102,May,21,575,NA,NA,Long Island City - Astoria,Queens,1762.02,32632.92,68,208.38,29.89,5
11102,May,22,580,NA,NA,Long Island City - Astoria,Queens,1777.35,32632.92,69,211.44,29.89,3
11102,May,23,583,NA,NA,Long Island City - Astoria,Queens,1786.54,32632.92,72,220.64,29.54,0
11102,May,24,583,NA,NA,Long Island City - Astoria,Queens,1786.54,32632.92,72,220.64,28.88,3
11102,May,25,586,NA,NA,Long Island City - Astoria,Queens,1795.73,32632.92,72,220.64,28.37,0
11102,May,26,586,NA,NA,Long Island City - Astoria,Queens,1795.73,32632.92,72,220.64,28.28,2
11102,May,27,588,NA,NA,Long Island City - Astoria,Queens,1801.86,32632.92,72,220.64,27.86,4
11102,May,28,592,NA,NA,Long Island City - Astoria,Queens,1814.12,32632.92,72,220.64,25.89,0
11102,May,29,592,NA,NA,Long Island City - Astoria,Queens,1814.12,32632.92,73,223.7,25.36,5
11102,May,30,597,NA,NA,Long Island City - Astoria,Queens,1829.44,32632.92,73,223.7,23.96,1
11102,May,31,598,NA,NA,Long Island City - Astoria,Queens,1832.51,32632.92,73,223.7,23.42,0
11103,May,18,523,NA,NA,Long Island City - Astoria,Queens,1429.52,36585.65,41,112.07,31.12,0
11103,May,19,523,NA,NA,Long Island City - Astoria,Queens,1429.52,36585.65,41,112.07,29.95,5
11103,May,20,528,NA,NA,Long Island City - Astoria,Queens,1443.19,36585.65,41,112.07,29.5,0
11103,May,21,528,NA,NA,Long Island City - Astoria,Queens,1443.19,36585.65,42,114.8,28.68,3
11103,May,22,531,NA,NA,Long Island City - Astoria,Queens,1451.39,36585.65,44,120.27,28.68,0
11103,May,23,531,NA,NA,Long Island City - Astoria,Queens,1451.39,36585.65,45,123,28.2,4
11103,May,24,535,NA,NA,Long Island City - Astoria,Queens,1462.32,36585.65,47,128.47,27.53,2
11103,May,25,537,NA,NA,Long Island City - Astoria,Queens,1467.79,36585.65,47,128.47,26.89,0
11103,May,26,537,NA,NA,Long Island City - Astoria,Queens,1467.79,36585.65,47,128.47,26.82,5
11103,May,27,542,NA,NA,Long Island City - Astoria,Queens,1481.46,36585.65,47,128.47,26.51,11
11103,May,28,553,NA,NA,Long Island City - Astoria,Queens,1511.52,36585.65,47,128.47,24.09,3
11103,May,29,556,NA,NA,Long Island City - Astoria,Queens,1519.72,36585.65,47,128.47,23.96,3
11103,May,30,559,NA,NA,Long Island City - Astoria,Queens,1527.92,36585.65,47,128.47,22.73,3
11103,May,31,562,NA,NA,Long Island City - Astoria,Queens,1536.12,36585.65,48,131.2,22.33,0
11104,May,18,464,NA,NA,Long Island City - Astoria,Queens,1872.8,24775.7,34,137.23,33.09,1
11104,May,19,465,NA,NA,Long Island City - Astoria,Queens,1876.84,24775.7,34,137.23,31.87,0
11104,May,20,465,NA,NA,Long Island City - Astoria,Queens,1876.84,24775.7,34,137.23,31.27,1
11104,May,21,466,NA,NA,Long Island City - Astoria,Queens,1880.88,24775.7,34,137.23,30.55,3
11104,May,22,469,NA,NA,Long Island City - Astoria,Queens,1892.98,24775.7,34,137.23,30.55,3
11104,May,23,472,NA,NA,Long Island City - Astoria,Queens,1905.09,24775.7,34,137.23,30.33,1
11104,May,24,473,NA,NA,Long Island City - Astoria,Queens,1909.13,24775.7,34,137.23,29.81,6
11104,May,25,479,NA,NA,Long Island City - Astoria,Queens,1933.35,24775.7,34,137.23,29.33,1
11104,May,26,480,NA,NA,Long Island City - Astoria,Queens,1937.38,24775.7,34,137.23,29.25,3
11104,May,27,483,NA,NA,Long Island City - Astoria,Queens,1949.49,24775.7,34,137.23,29.01,3
11104,May,28,486,NA,NA,Long Island City - Astoria,Queens,1961.6,24775.7,34,137.23,27.76,1
11104,May,29,487,NA,NA,Long Island City - Astoria,Queens,1965.64,24775.7,34,137.23,27.47,1
11104,May,30,488,NA,NA,Long Island City - Astoria,Queens,1969.67,24775.7,34,137.23,26.13,-1
11104,May,31,487,NA,NA,Long Island City - Astoria,Queens,1965.64,24775.7,35,141.27,25.76,0
11105,May,18,465,NA,NA,Long Island City - Astoria,Queens,1295.45,35894.88,36,100.29,27.16,3
11105,May,19,468,NA,NA,Long Island City - Astoria,Queens,1303.81,35894.88,38,105.86,26.13,5
11105,May,20,473,NA,NA,Long Island City - Astoria,Queens,1317.74,35894.88,39,108.65,25.88,0
11105,May,21,473,NA,NA,Long Island City - Astoria,Queens,1317.74,35894.88,39,108.65,24.93,1
11105,May,22,474,NA,NA,Long Island City - Astoria,Queens,1320.52,35894.88,39,108.65,24.93,0
11105,May,23,474,NA,NA,Long Island City - Astoria,Queens,1320.52,35894.88,40,111.44,24.64,1
11105,May,24,475,NA,NA,Long Island City - Astoria,Queens,1323.31,35894.88,40,111.44,23.95,0
11105,May,25,475,NA,NA,Long Island City - Astoria,Queens,1323.31,35894.88,40,111.44,23.56,1
11105,May,26,476,NA,NA,Long Island City - Astoria,Queens,1326.09,35894.88,40,111.44,23.35,1
11105,May,27,477,NA,NA,Long Island City - Astoria,Queens,1328.88,35894.88,40,111.44,22.85,0
11105,May,28,477,NA,NA,Long Island City - Astoria,Queens,1328.88,35894.88,40,111.44,21.21,3
11105,May,29,480,NA,NA,Long Island City - Astoria,Queens,1337.24,35894.88,41,114.22,20.76,0
11105,May,30,480,NA,NA,Long Island City - Astoria,Queens,1337.24,35894.88,41,114.22,19.49,3
11105,May,31,483,NA,NA,Long Island City - Astoria,Queens,1345.6,35894.88,41,114.22,19.11,0
11106,May,18,606,NA,NA,Long Island City - Astoria,Queens,1567.33,38664.4,41,106.04,31.84,2
11106,May,19,608,NA,NA,Long Island City - Astoria,Queens,1572.51,38664.4,41,106.04,30.76,6
11106,May,20,614,NA,NA,Long Island City - Astoria,Queens,1588.02,38664.4,41,106.04,30.29,0
11106,May,21,614,NA,NA,Long Island City - Astoria,Queens,1588.02,38664.4,41,106.04,29.56,2
11106,May,22,616,NA,NA,Long Island City - Astoria,Queens,1593.2,38664.4,41,106.04,29.56,2
11106,May,23,618,NA,NA,Long Island City - Astoria,Queens,1598.37,38664.4,41,106.04,29.02,2
11106,May,24,620,NA,NA,Long Island City - Astoria,Queens,1603.54,38664.4,42,108.63,28.38,0
11106,May,25,620,NA,NA,Long Island City - Astoria,Queens,1603.54,38664.4,42,108.63,27.91,1
11106,May,26,621,NA,NA,Long Island City - Astoria,Queens,1606.13,38664.4,42,108.63,27.73,3
11106,May,27,624,NA,NA,Long Island City - Astoria,Queens,1613.89,38664.4,42,108.63,27.45,4
11106,May,28,628,NA,NA,Long Island City - Astoria,Queens,1624.23,38664.4,42,108.63,25.71,1
11106,May,29,629,NA,NA,Long Island City - Astoria,Queens,1626.82,38664.4,42,108.63,25.06,2
11106,May,30,631,NA,NA,Long Island City - Astoria,Queens,1631.99,38664.4,43,111.21,24.03,1
11106,May,31,632,NA,NA,Long Island City - Astoria,Queens,1634.58,38664.4,43,111.21,23.67,0
11109,May,18,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,16.61,0
11109,May,19,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,15.97,0
11109,May,20,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,15.49,0
11109,May,21,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.98,0
11109,May,22,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.98,0
11109,May,23,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.79,0
11109,May,24,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.6,0
11109,May,25,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.29,0
11109,May,26,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,14.02,0
11109,May,27,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,13.94,0
11109,May,28,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,13.22,0
11109,May,29,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,12.81,0
11109,May,30,46,NA,NA,Long Island City - Astoria,Queens,907.18,5070.64,2,39.44,12.43,1
11109,May,31,47,NA,NA,Long Island City - Astoria,Queens,926.9,5070.64,2,39.44,12.43,0
11201,May,18,639,NA,NA,Downtown - Heights - Slope,Brooklyn,1049.12,60908.15,76,124.78,22.81,1
11201,May,19,640,NA,NA,Downtown - Heights - Slope,Brooklyn,1050.76,60908.15,76,124.78,21.71,-1
11201,May,20,639,NA,NA,Downtown - Heights - Slope,Brooklyn,1049.12,60908.15,76,124.78,21.6,3
11201,May,21,642,NA,NA,Downtown - Heights - Slope,Brooklyn,1054.05,60908.15,78,128.06,20.9,1
11201,May,22,643,NA,NA,Downtown - Heights - Slope,Brooklyn,1055.69,60908.15,78,128.06,20.9,6
11201,May,23,649,NA,NA,Downtown - Heights - Slope,Brooklyn,1065.54,60908.15,79,129.7,20.28,2
11201,May,24,651,NA,NA,Downtown - Heights - Slope,Brooklyn,1068.82,60908.15,79,129.7,19.72,4
11201,May,25,655,NA,NA,Downtown - Heights - Slope,Brooklyn,1075.39,60908.15,79,129.7,18.89,6
11201,May,26,661,NA,NA,Downtown - Heights - Slope,Brooklyn,1085.24,60908.15,79,129.7,18.34,5
11201,May,27,666,NA,NA,Downtown - Heights - Slope,Brooklyn,1093.45,60908.15,79,129.7,17.5,3
11201,May,28,669,NA,NA,Downtown - Heights - Slope,Brooklyn,1098.38,60908.15,79,129.7,16.4,3
11201,May,29,672,NA,NA,Downtown - Heights - Slope,Brooklyn,1103.3,60908.15,81,132.99,16.19,1
11201,May,30,673,NA,NA,Downtown - Heights - Slope,Brooklyn,1104.94,60908.15,82,134.63,15.09,3
11201,May,31,676,NA,NA,Downtown - Heights - Slope,Brooklyn,1109.87,60908.15,82,134.63,14.66,0
11203,May,18,1933,NA,NA,East Flatbush - Flatbush,Brooklyn,2633.79,73392.42,222,302.48,39.66,8
11203,May,19,1941,NA,NA,East Flatbush - Flatbush,Brooklyn,2644.69,73392.42,224,305.21,38.93,0
11203,May,20,1941,NA,NA,East Flatbush - Flatbush,Brooklyn,2644.69,73392.42,225,306.57,38.59,6
11203,May,21,1947,NA,NA,East Flatbush - Flatbush,Brooklyn,2652.86,73392.42,225,306.57,37.76,5
11203,May,22,1952,NA,NA,East Flatbush - Flatbush,Brooklyn,2659.68,73392.42,226,307.93,37.76,5
11203,May,23,1957,NA,NA,East Flatbush - Flatbush,Brooklyn,2666.49,73392.42,226,307.93,36.96,8
11203,May,24,1965,NA,NA,East Flatbush - Flatbush,Brooklyn,2677.39,73392.42,229,312.02,36.24,7
11203,May,25,1972,NA,NA,East Flatbush - Flatbush,Brooklyn,2686.93,73392.42,230,313.38,35.62,3
11203,May,26,1975,NA,NA,East Flatbush - Flatbush,Brooklyn,2691.01,73392.42,232,316.11,35.26,6
11203,May,27,1981,NA,NA,East Flatbush - Flatbush,Brooklyn,2699.19,73392.42,233,317.47,34.83,8
11203,May,28,1989,NA,NA,East Flatbush - Flatbush,Brooklyn,2710.09,73392.42,233,317.47,34.05,16
11203,May,29,2005,NA,NA,East Flatbush - Flatbush,Brooklyn,2731.89,73392.42,233,317.47,33.42,8
11203,May,30,2013,NA,NA,East Flatbush - Flatbush,Brooklyn,2742.79,73392.42,235,320.2,32.39,2
11203,May,31,2015,NA,NA,East Flatbush - Flatbush,Brooklyn,2745.52,73392.42,235,320.2,32.08,0
11204,May,18,1898,NA,NA,Borough Park,Brooklyn,2392.77,79322.45,134,168.93,32.18,13
11204,May,19,1911,NA,NA,Borough Park,Brooklyn,2409.15,79322.45,134,168.93,31.17,9
11204,May,20,1920,NA,NA,Borough Park,Brooklyn,2420.5,79322.45,135,170.19,30.51,11
11204,May,21,1931,NA,NA,Borough Park,Brooklyn,2434.37,79322.45,134,168.93,29.72,16
11204,May,22,1947,NA,NA,Borough Park,Brooklyn,2454.54,79322.45,134,168.93,29.72,12
11204,May,23,1959,NA,NA,Borough Park,Brooklyn,2469.67,79322.45,134,168.93,29.3,5
11204,May,24,1964,NA,NA,Borough Park,Brooklyn,2475.97,79322.45,134,168.93,28.28,6
11204,May,25,1970,NA,NA,Borough Park,Brooklyn,2483.53,79322.45,134,168.93,27.81,6
11204,May,26,1976,NA,NA,Borough Park,Brooklyn,2491.1,79322.45,134,168.93,27.44,1
11204,May,27,1977,NA,NA,Borough Park,Brooklyn,2492.36,79322.45,134,168.93,27.08,7
11204,May,28,1984,NA,NA,Borough Park,Brooklyn,2501.18,79322.45,134,168.93,26.54,8
11204,May,29,1992,NA,NA,Borough Park,Brooklyn,2511.27,79322.45,135,170.19,26.38,5
11204,May,30,1997,NA,NA,Borough Park,Brooklyn,2517.57,79322.45,134,168.93,25.67,5
11204,May,31,2002,NA,NA,Borough Park,Brooklyn,2523.88,79322.45,135,170.19,25.48,0
11205,May,18,679,NA,NA,Downtown - Heights - Slope,Brooklyn,1542.72,44013.21,44,99.97,28.16,2
11205,May,19,681,NA,NA,Downtown - Heights - Slope,Brooklyn,1547.26,44013.21,44,99.97,27.39,1
11205,May,20,682,NA,NA,Downtown - Heights - Slope,Brooklyn,1549.53,44013.21,44,99.97,27.04,2
11205,May,21,684,NA,NA,Downtown - Heights - Slope,Brooklyn,1554.08,44013.21,44,99.97,26.55,3
11205,May,22,687,NA,NA,Downtown - Heights - Slope,Brooklyn,1560.9,44013.21,44,99.97,26.55,3
11205,May,23,690,NA,NA,Downtown - Heights - Slope,Brooklyn,1567.71,44013.21,44,99.97,26.2,1
11205,May,24,691,NA,NA,Downtown - Heights - Slope,Brooklyn,1569.98,44013.21,44,99.97,25.82,2
11205,May,25,693,NA,NA,Downtown - Heights - Slope,Brooklyn,1574.53,44013.21,44,99.97,25.49,0
11205,May,26,693,NA,NA,Downtown - Heights - Slope,Brooklyn,1574.53,44013.21,44,99.97,25.32,5
11205,May,27,698,NA,NA,Downtown - Heights - Slope,Brooklyn,1585.89,44013.21,44,99.97,25.03,6
11205,May,28,704,NA,NA,Downtown - Heights - Slope,Brooklyn,1599.52,44013.21,46,104.51,23.99,5
11205,May,29,709,NA,NA,Downtown - Heights - Slope,Brooklyn,1610.88,44013.21,46,104.51,23.81,3
11205,May,30,712,NA,NA,Downtown - Heights - Slope,Brooklyn,1617.7,44013.21,46,104.51,23,3
11205,May,31,715,NA,NA,Downtown - Heights - Slope,Brooklyn,1624.51,44013.21,46,104.51,22.7,0
11206,May,18,1487,NA,NA,Williamsburg - Bushwick,Brooklyn,1739.25,85496.61,142,166.09,32.51,7
11206,May,19,1494,NA,NA,Williamsburg - Bushwick,Brooklyn,1747.44,85496.61,144,168.43,31.35,4
11206,May,20,1498,NA,NA,Williamsburg - Bushwick,Brooklyn,1752.12,85496.61,144,168.43,31,6
11206,May,21,1504,NA,NA,Williamsburg - Bushwick,Brooklyn,1759.13,85496.61,144,168.43,30.24,9
11206,May,22,1513,NA,NA,Williamsburg - Bushwick,Brooklyn,1769.66,85496.61,144,168.43,30.24,7
11206,May,23,1520,NA,NA,Williamsburg - Bushwick,Brooklyn,1777.85,85496.61,144,168.43,29.84,11
11206,May,24,1531,NA,NA,Williamsburg - Bushwick,Brooklyn,1790.71,85496.61,145,169.6,29.43,9
11206,May,25,1540,NA,NA,Williamsburg - Bushwick,Brooklyn,1801.24,85496.61,145,169.6,29.14,4
11206,May,26,1544,NA,NA,Williamsburg - Bushwick,Brooklyn,1805.92,85496.61,145,169.6,28.9,7
11206,May,27,1551,NA,NA,Williamsburg - Bushwick,Brooklyn,1814.11,85496.61,146,170.77,28.41,16
11206,May,28,1567,NA,NA,Williamsburg - Bushwick,Brooklyn,1832.82,85496.61,147,171.94,27.17,5
11206,May,29,1572,NA,NA,Williamsburg - Bushwick,Brooklyn,1838.67,85496.61,149,174.28,26.85,5
11206,May,30,1577,NA,NA,Williamsburg - Bushwick,Brooklyn,1844.52,85496.61,149,174.28,25.51,5
11206,May,31,1582,NA,NA,Williamsburg - Bushwick,Brooklyn,1850.37,85496.61,149,174.28,25.19,0
11207,May,18,1948,NA,NA,East New York,Brooklyn,2184.92,89156.75,191,214.23,36.29,6
11207,May,19,1954,NA,NA,East New York,Brooklyn,2191.65,89156.75,192,215.35,35.66,6
11207,May,20,1960,NA,NA,East New York,Brooklyn,2198.38,89156.75,193,216.47,35.35,4
11207,May,21,1964,NA,NA,East New York,Brooklyn,2202.86,89156.75,193,216.47,34.83,10
11207,May,22,1974,NA,NA,East New York,Brooklyn,2214.08,89156.75,193,216.47,34.83,8
11207,May,23,1982,NA,NA,East New York,Brooklyn,2223.05,89156.75,194,217.59,34.4,3
11207,May,24,1985,NA,NA,East New York,Brooklyn,2226.42,89156.75,195,218.72,33.65,4
11207,May,25,1989,NA,NA,East New York,Brooklyn,2230.9,89156.75,195,218.72,33.03,7
11207,May,26,1996,NA,NA,East New York,Brooklyn,2238.75,89156.75,196,219.84,32.69,3
11207,May,27,1999,NA,NA,East New York,Brooklyn,2242.12,89156.75,196,219.84,32.42,5
11207,May,28,2004,NA,NA,East New York,Brooklyn,2247.73,89156.75,196,219.84,31.87,9
11207,May,29,2013,NA,NA,East New York,Brooklyn,2257.82,89156.75,196,219.84,31.33,16
11207,May,30,2029,NA,NA,East New York,Brooklyn,2275.77,89156.75,198,222.08,30.49,9
11207,May,31,2038,NA,NA,East New York,Brooklyn,2285.86,89156.75,199,223.2,30.14,0
11208,May,18,2205,NA,NA,East New York,Brooklyn,2306.3,95607.69,214,223.83,39.68,3
11208,May,19,2208,NA,NA,East New York,Brooklyn,2309.44,95607.69,214,223.83,38.91,10
11208,May,20,2218,NA,NA,East New York,Brooklyn,2319.9,95607.69,214,223.83,38.55,27
11208,May,21,2245,NA,NA,East New York,Brooklyn,2348.14,95607.69,214,223.83,38.17,16
11208,May,22,2261,NA,NA,East New York,Brooklyn,2364.87,95607.69,214,223.83,38.17,3
11208,May,23,2264,NA,NA,East New York,Brooklyn,2368.01,95607.69,214,223.83,37.71,14
11208,May,24,2278,NA,NA,East New York,Brooklyn,2382.65,95607.69,214,223.83,37.11,7
11208,May,25,2285,NA,NA,East New York,Brooklyn,2389.98,95607.69,214,223.83,36.35,3
11208,May,26,2288,NA,NA,East New York,Brooklyn,2393.11,95607.69,214,223.83,35.86,5
11208,May,27,2293,NA,NA,East New York,Brooklyn,2398.34,95607.69,214,223.83,35.51,11
11208,May,28,2304,NA,NA,East New York,Brooklyn,2409.85,95607.69,214,223.83,34.87,18
11208,May,29,2322,NA,NA,East New York,Brooklyn,2428.67,95607.69,214,223.83,34.31,11
11208,May,30,2333,NA,NA,East New York,Brooklyn,2440.18,95607.69,214,223.83,33.3,4
11208,May,31,2337,NA,NA,East New York,Brooklyn,2444.36,95607.69,215,224.88,32.96,0
11209,May,18,1061,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1581.67,67081.12,100,149.07,29.45,3
11209,May,19,1064,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1586.14,67081.12,100,149.07,28.51,6
11209,May,20,1070,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1595.08,67081.12,100,149.07,28.3,4
11209,May,21,1074,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1601.05,67081.12,100,149.07,27.62,4
11209,May,22,1078,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1607.01,67081.12,102,152.05,27.62,6
11209,May,23,1084,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1615.95,67081.12,102,152.05,26.91,2
11209,May,24,1086,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1618.94,67081.12,104,155.04,26.5,3
11209,May,25,1089,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1623.41,67081.12,104,155.04,26.19,0
11209,May,26,1089,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1623.41,67081.12,104,155.04,25.96,1
11209,May,27,1090,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1624.9,67081.12,105,156.53,25.4,2
11209,May,28,1092,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1627.88,67081.12,106,158.02,24.84,3
11209,May,29,1095,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1632.35,67081.12,106,158.02,24.57,13
11209,May,30,1108,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1651.73,67081.12,106,158.02,23.22,3
11209,May,31,1111,NA,NA,Bensonhurst - Bay Ridge,Brooklyn,1656.2,67081.12,106,158.02,22.91,0
11210,May,18,1579,NA,NA,East Flatbush - Flatbush,Brooklyn,2353.58,67089.29,122,181.85,37.96,7
11210,May,19,1586,NA,NA,East Flatbush - Flatbush,Brooklyn,2364.01,67089.29,124,184.83,37.16,5
11210,May,20,1591,NA,NA,East Flatbush - Flatbush,Brooklyn,2371.47,67089.29,125,186.32,36.84,5
11210,May,21,1596,NA,NA,East Flatbush - Flatbush,Brooklyn,2378.92,67089.29,125,186.32,36.17,7
11210,May,22,1603,NA,NA,East Flatbush - Flatbush,Brooklyn,2389.35,67089.29,125,186.32,36.17,2
11210,May,23,1605,NA,NA,East Flatbush - Flatbush,Brooklyn,2392.33,67089.29,125,186.32,35.62,10
11210,May,24,1615,NA,NA,East Flatbush - Flatbush,Brooklyn,2407.24,67089.29,125,186.32,34.75,5
11210,May,25,1620,NA,NA,East Flatbush - Flatbush,Brooklyn,2414.69,67089.29,126,187.81,34.14,1
11210,May,26,1621,NA,NA,East Flatbush - Flatbush,Brooklyn,2416.18,67089.29,126,187.81,33.69,2
11210,May,27,1623,NA,NA,East Flatbush - Flatbush,Brooklyn,2419.16,67089.29,126,187.81,33.12,10
11210,May,28,1633,NA,NA,East Flatbush - Flatbush,Brooklyn,2434.07,67089.29,127,189.3,32.14,8
11210,May,29,1641,NA,NA,East Flatbush - Flatbush,Brooklyn,2445.99,67089.29,127,189.3,31.65,5
11210,May,30,1646,NA,NA,East Flatbush - Flatbush,Brooklyn,2453.45,67089.29,127,189.3,30.47,1
11210,May,31,1647,NA,NA,East Flatbush - Flatbush,Brooklyn,2454.94,67089.29,128,190.79,30.23,0
11211,May,18,1974,NA,NA,Greenpoint,Brooklyn,1982.03,99594.67,119,119.48,30.31,3
11211,May,19,1977,NA,NA,Greenpoint,Brooklyn,1985.05,99594.67,119,119.48,28.97,6
11211,May,20,1983,NA,NA,Greenpoint,Brooklyn,1991.07,99594.67,119,119.48,28.69,4
11211,May,21,1987,NA,NA,Greenpoint,Brooklyn,1995.09,99594.67,119,119.48,27.76,7
11211,May,22,1994,NA,NA,Greenpoint,Brooklyn,2002.12,99594.67,119,119.48,27.76,5
11211,May,23,1999,NA,NA,Greenpoint,Brooklyn,2007.14,99594.67,119,119.48,27.27,2
11211,May,24,2001,NA,NA,Greenpoint,Brooklyn,2009.14,99594.67,120,120.49,26.83,11
11211,May,25,2012,NA,NA,Greenpoint,Brooklyn,2020.19,99594.67,120,120.49,26.25,0
11211,May,26,2012,NA,NA,Greenpoint,Brooklyn,2020.19,99594.67,120,120.49,26.08,5
11211,May,27,2017,NA,NA,Greenpoint,Brooklyn,2025.21,99594.67,120,120.49,25.55,17
11211,May,28,2034,NA,NA,Greenpoint,Brooklyn,2042.28,99594.67,120,120.49,23.95,3
11211,May,29,2037,NA,NA,Greenpoint,Brooklyn,2045.29,99594.67,120,120.49,23.68,12
11211,May,30,2049,NA,NA,Greenpoint,Brooklyn,2057.34,99594.67,121,121.49,22.47,-1
11211,May,31,2048,NA,NA,Greenpoint,Brooklyn,2056.33,99594.67,121,121.49,22.28,0
11212,May,18,1709,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2147.25,79589.99,207,260.08,36.1,6
11212,May,19,1715,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2154.79,79589.99,208,261.34,35.38,4
11212,May,20,1719,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2159.82,79589.99,210,263.85,34.87,5
11212,May,21,1724,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2166.1,79589.99,211,265.11,34.27,8
11212,May,22,1732,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2176.15,79589.99,211,265.11,34.27,4
11212,May,23,1736,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2181.18,79589.99,213,267.62,33.71,29
11212,May,24,1765,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2217.62,79589.99,213,267.62,32.89,4
11212,May,25,1769,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2222.64,79589.99,213,267.62,32.14,23
11212,May,26,1792,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2251.54,79589.99,213,267.62,31.78,5
11212,May,27,1797,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2257.82,79589.99,213,267.62,31.51,10
11212,May,28,1807,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2270.39,79589.99,213,267.62,30.97,2
11212,May,29,1809,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2272.9,79589.99,213,267.62,30.4,9
11212,May,30,1818,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2284.21,79589.99,214,268.88,29.57,12
11212,May,31,1830,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2299.28,79589.99,214,268.88,29.32,0
11213,May,18,1293,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2006.96,64425.94,125,194.02,37.2,4
11213,May,19,1297,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2013.16,64425.94,126,195.57,36.18,4
11213,May,20,1301,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2019.37,64425.94,127,197.13,35.67,0
11213,May,21,1301,NA,NA,Bedford Stuyvesant - Crown Heights,Brooklyn,2019.37,64425.94,127,197.13,34.84,4
